vendor,vendor_display,vendor_region,chip_series,chip_model,chip_type,usage,tier,architecture,arch_codename,generation,process_node_nm,foundry,die_size_mm2,transistors_b,package_type,vram_gb,vram_type,vram_bus_bit,vram_bw_gb_s,vram_clock_mhz,compute_units,tensor_cores,rt_cores,sm_count,shading_units,l1_cache_kb,l2_cache_mb,precision_support,precision_perf,base_clock_mhz,boost_clock_mhz,tdp_w,psu_w,power_connector,board_length_mm,board_width_mm,slot_width,bus_interface,release_date,production_status,is_released,target_market,description,_source_urls,_source_type,_source_confidence,_db_id,_is_new
NVIDIA,NVIDIA,foreign,GA107,RTX A1000 Mobile 6 GB,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,6,GDDR6,96,132,1375,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:5.8TFLOPS;FP16/BF16:5.8TFLOPS,652,1140,60,,None,,,IGP,PCIe 4.0 x8,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A1000 Mobile 6 GB — Ampere architecture, Ampere-MW(Ax000) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a1000-mobile-6-gb.c4137,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A2000 Embedded,GPU,both,workstation,Ampere,GA107,Ampere-MW(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,128,192,1500,2560,80,20,20,2560,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:6.0TFLOPS;FP16/BF16:6.0TFLOPS,607,1177,35,,None,,,MXM Module,PCIe 4.0 x8,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A2000 Embedded — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a2000-embedded.c3861,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4500 Embedded,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,384,1500,5888,184,46,46,5888,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:14.3TFLOPS;FP16/BF16:14.3TFLOPS,510,1215,80,,None,,,MXM Module,PCIe 4.0 x16,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4500 Embedded — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4500-embedded.c3893,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4500 Max-Q,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,448,1750,5888,184,46,46,5888,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:14.3TFLOPS;FP16/BF16:14.3TFLOPS,510,1215,80,,None,,,,PCIe 4.0 x16,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4500 Max-Q — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4500-max-q.c4009,community,high,,1
NVIDIA,NVIDIA,foreign,GA104,RTX A4500 Mobile,GPU,both,workstation,Ampere,GA104,Ampere-MW(Ax000),8,Samsung,392,17.4,BGA-2713,16,GDDR6,256,512,2000,5888,184,46,46,5888,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:17.7TFLOPS;FP16/BF16:17.7TFLOPS,930,1500,140,,None,,,,PCIe 4.0 x16,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A4500 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a4500-mobile.c3851,community,high,,1
NVIDIA,NVIDIA,foreign,GA107S,RTX A500 Embedded,GPU,both,workstation,Ampere,GA107S,Ampere-MW(Ax000),8,Samsung,200,8.7,,4,GDDR6,64,96,1500,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:5.5TFLOPS;FP16/BF16:5.5TFLOPS,435,1335,20,,None,,,MXM Module,PCIe 4.0 x8,2022-03-30,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A500 Embedded — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a500-embedded.c3896,community,high,,1
NVIDIA,NVIDIA,foreign,GA107S,RTX A500 Mobile,GPU,both,workstation,Ampere,GA107S,Ampere-MW(Ax000),8,Samsung,200,8.7,,4,GDDR6,64,96,1500,2048,64,16,16,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:6.3TFLOPS;FP16/BF16:6.3TFLOPS,832,1537,30,,None,,,IGP,PCIe 4.0 x8,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A500 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a500-mobile.c3939,community,high,,1
NVIDIA,NVIDIA,foreign,GA102,RTX A5500,GPU,both,datacenter,Ampere,GA102,Workstation Ampere(Ax000),8,Samsung,628,28.3,BGA-3328,24,GDDR6,384,768,2000,10240,320,80,80,10240,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:34.1TFLOPS;FP16/BF16:34.1TFLOPS,1080,1665,230,550,1x 8-pin,267,,Dual-slot,PCIe 4.0 x16,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5500 — Ampere architecture, Workstation Ampere(Ax000) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5500.c3901,community,high,,1
NVIDIA,NVIDIA,foreign,GA103,RTX A5500 Max-Q,GPU,both,workstation,Ampere,GA103,Ampere-MW(Ax000),8,Samsung,496,22,BGA-2708,16,GDDR6,256,448,1750,7424,232,58,58,7424,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:18.7TFLOPS;FP16/BF16:18.7TFLOPS,585,1260,80,,None,,,,PCIe 4.0 x16,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5500 Max-Q — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5500-max-q.c4011,community,high,,1
NVIDIA,NVIDIA,foreign,GA103,RTX A5500 Mobile,GPU,both,workstation,Ampere,GA103,Ampere-MW(Ax000),8,Samsung,496,22,BGA-2708,16,GDDR6,256,512,2000,7424,232,58,58,7424,128,4,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:22.3TFLOPS;FP16/BF16:22.3TFLOPS,975,1500,165,,None,,,,PCIe 4.0 x16,2022-03-22,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A5500 Mobile — Ampere architecture, Ampere-MW(Ax000) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a5500-mobile.c3902,community,high,,1
NVIDIA,NVIDIA,foreign,TU117,T550 Mobile,GPU,both,workstation,Turing,TU117,Quadro Turing-M(Tx000),12,TSMC,200,4.7,BGA-960,4,GDDR6,64,96,1500,1024,0,0,16,1024,64,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:3.4TFLOPS;FP16/BF16:6.8TFLOPS,1065,1665,23,,None,,,IGP,PCIe 3.0 x16,2022-05-01,已量产,1,AI训练/推理 / HPC,"NVIDIA T550 Mobile — Turing architecture, Quadro Turing-M(Tx000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/t550-mobile.c3918,community,high,,1
AMD,AMD,foreign,Navi 24,Radeon PRO W6400,GPU,both,workstation,RDNA 2.0,Navi 24,Radeon Pro Navi(Navi II Series),6,TSMC,107,5.4,,4,GDDR6,64,128,2000,768,0,12,0,768,128,1,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:3.6TFLOPS;FP16/BF16:7.1TFLOPS,2039,2321,50,250,None,,,Single-slot,PCIe 4.0 x4,2022-01-19,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W6400 — RDNA 2.0 architecture, Radeon Pro Navi(Navi II Series) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w6400.c3873,community,high,,1
AMD,AMD,foreign,Van Gogh,Steam Deck GPU,GPU,both,workstation,RDNA 2.0,Van Gogh,Console GPU(Valve),7,TSMC,163,2.4,,16,LPDDR5,128,176,1375,512,0,8,0,512,128,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:1.6TFLOPS;FP16/BF16:3.3TFLOPS,1000,1600,15,,,298,49,,,2022-02-25,已量产,1,AI训练/推理 / HPC,"AMD Steam Deck GPU — RDNA 2.0 architecture, Console GPU(Valve) generation, 16.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/steam-deck-gpu.c3897,community,high,,1
Intel,Intel,foreign,DG2-128,Arc Pro A30M,GPU,both,workstation,Xe-HPG,DG2-128,Alchemist(Pro-Series Mobile),6,TSMC,157,7.2,,4,GDDR6,64,128,2000,1024,0,8,0,1024,0,4,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:4.1TFLOPS;FP16/BF16:8.2TFLOPS,1500,2000,50,,None,,,,PCIe 4.0 x8,2022-08-08,已量产,1,AI训练/推理 / HPC,"Intel Arc Pro A30M — Xe-HPG architecture, Alchemist(Pro-Series Mobile) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/arc-pro-a30m.c3927,community,high,,1
Intel,Intel,foreign,DG2-128,Arc Pro A40,GPU,both,workstation,Xe-HPG,DG2-128,Alchemist(Pro Series),6,TSMC,157,7.2,,6,GDDR6,96,192,2000,1024,0,8,0,1024,0,4,FP64/FP32/FP16/BF16/INT8,FP64:0.9TFLOPS;FP32:3.5TFLOPS;FP16/BF16:7.0TFLOPS,1500,1700,50,250,None,,,Single-slot,PCIe 4.0 x8,2022-08-08,已量产,1,AI训练/推理 / HPC,"Intel Arc Pro A40 — Xe-HPG architecture, Alchemist(Pro Series) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/arc-pro-a40.c3925,community,high,,1
Intel,Intel,foreign,DG2-128,Arc Pro A50,GPU,both,workstation,Xe-HPG,DG2-128,Alchemist(Pro Series),6,TSMC,157,7.2,,6,GDDR6,96,192,2000,1024,0,8,0,1024,0,4,FP64/FP32/FP16/BF16/INT8,FP64:1.2TFLOPS;FP32:4.8TFLOPS;FP16/BF16:9.6TFLOPS,2000,2350,75,250,None,,,Dual-slot,PCIe 4.0 x8,2022-08-08,已量产,1,AI训练/推理 / HPC,"Intel Arc Pro A50 — Xe-HPG architecture, Alchemist(Pro Series) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/arc-pro-a50.c3926,community,high,,1
Intel,Intel,foreign,Arctic Sound,Arctic Sound-M,GPU,both,datacenter,Generation 12.5,Arctic Sound,Data Center GPU(Arctic Sound),10,Intel,190,8,,16,HBM2e,4096,1230,1200,8192,0,0,0,8192,0,8,FP64/FP32/FP16/BF16/INT8,FP64:3.7TFLOPS;FP32:14.8TFLOPS;FP16/BF16:29.5TFLOPS,900,900,500,900,8-pin EPS,267,,Single-slot,PCIe 4.0 x16,2022-01-01,已量产,1,AI训练/推理 / HPC,"Intel Arctic Sound-M — Generation 12.5 architecture, Data Center GPU(Arctic Sound) generation, 16.0GB HBM2e",https://www.techpowerup.com/gpu-specs/arctic-sound-m.c3885,community,high,,1
Intel,Intel,foreign,DG2-128,Data Center GPU Flex 140,GPU,both,workstation,Xe-HPG,DG2-128,Data Center GPU(Arctic Sound),6,TSMC,157,7.2,,6,GDDR6,96,186,1937,1024,0,8,0,1024,0,4,FP32/FP16/BF16/INT8,FP32:4.0TFLOPS;FP16/BF16:8.0TFLOPS,1600,1950,75,250,1x 8-pin,170,29,Single-slot,PCIe 4.0 x8,2022-08-24,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Flex 140 — Xe-HPG architecture, Data Center GPU(Arctic Sound) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/data-center-gpu-flex-140.c4072,community,high,,1
Intel,Intel,foreign,DG2-512,Data Center GPU Flex 170,GPU,both,datacenter,Xe-HPG,DG2-512,Data Center GPU(Arctic Sound),6,TSMC,406,21.7,,16,GDDR6,256,512,2000,4096,0,32,0,4096,0,16,FP32/FP16/BF16/INT8,FP32:16.8TFLOPS;FP16/BF16:33.6TFLOPS,1950,2050,150,450,1x 8-pin,,,Dual-slot,PCIe 4.0 x16,2022-08-24,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Flex 170 — Xe-HPG architecture, Data Center GPU(Arctic Sound) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/data-center-gpu-flex-170.c4071,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 CNX,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,80,HBM2e,5120,2040,1593,14592,456,0,114,14592,250,50,FP64/FP32/FP16/BF16/INT8,FP64:26.9TFLOPS;FP32:53.8TFLOPS;FP16/BF16:215.4TFLOPS,690,1845,350,750,8-pin EPS,267,,Dual-slot,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 CNX — Hopper architecture, Server Hopper(Hxx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/h100-cnx.c4131,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 NVL 94 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,94,HBM3,6016,3940,1310,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:30.2TFLOPS;FP32:60.3TFLOPS;FP16/BF16:241.3TFLOPS,1080,1785,400,800,8-pin EPS,267,,Dual-slot,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 NVL 94 GB — Hopper architecture, Server Hopper(Hxx) generation, 94.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-nvl-94-gb.c4327,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 PCIe 96 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,96,HBM3,5120,3360,1313,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:31.0TFLOPS;FP32:62.1TFLOPS;FP16/BF16:248.3TFLOPS,1665,1837,700,1100,8-pin EPS,268,,Dual-slot,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 PCIe 96 GB — Hopper architecture, Server Hopper(Hxx) generation, 96.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-pcie-96-gb.c4164,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 SXM5 64 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,64,HBM3,3072,2020,1313,16896,528,0,132,16896,250,30,FP64/FP32/FP16/BF16/INT8,FP64:33.5TFLOPS;FP32:66.9TFLOPS;FP16/BF16:267.6TFLOPS,1665,1980,700,1100,8-pin EPS,,,SXM Module,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 SXM5 64 GB — Hopper architecture, Server Hopper(Hxx) generation, 64.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-sxm5-64-gb.c4165,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 SXM5 94 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,94,HBM3,5120,3360,1313,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:33.5TFLOPS;FP32:66.9TFLOPS;FP16/BF16:267.6TFLOPS,1350,1980,700,1100,8-pin EPS,,,SXM Module,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 SXM5 94 GB — Hopper architecture, Server Hopper(Hxx) generation, 94.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-sxm5-94-gb.c4294,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H100 SXM5 96 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,96,HBM3,5120,3360,1313,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:33.5TFLOPS;FP32:66.9TFLOPS;FP16/BF16:267.6TFLOPS,1350,1980,700,1100,8-pin EPS,,,SXM Module,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H100 SXM5 96 GB — Hopper architecture, Server Hopper(Hxx) generation, 96.0GB HBM3",https://www.techpowerup.com/gpu-specs/h100-sxm5-96-gb.c3974,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H800 PCIe 80 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,80,HBM2e,5120,2040,1593,14592,456,0,114,14592,250,50,FP64/FP32/FP16/BF16/INT8,FP64:25.6TFLOPS;FP32:51.2TFLOPS;FP16/BF16:204.9TFLOPS,1095,1755,350,750,1x 16-pin,268,,Dual-slot,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H800 PCIe 80 GB — Hopper architecture, Server Hopper(Hxx) generation, 80.0GB HBM2e",https://www.techpowerup.com/gpu-specs/h800-pcie-80-gb.c4181,community,high,,1
NVIDIA,NVIDIA,foreign,GH100,H800 SXM5,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,80,HBM3,5120,3360,1313,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:29.6TFLOPS;FP32:59.3TFLOPS;FP16/BF16:237.2TFLOPS,1095,1755,700,1100,8-pin EPS,,,SXM Module,PCIe 5.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA H800 SXM5 — Hopper architecture, Server Hopper(Hxx) generation, 80.0GB HBM3",https://www.techpowerup.com/gpu-specs/h800-sxm5.c3975,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson AGX Orin 32 GB,GPU,both,datacenter,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,32,LPDDR5,256,204.8,800,1792,56,0,14,1792,128,6,FP32/FP16/BF16/INT8,FP32:3.3TFLOPS;FP16/BF16:6.7TFLOPS,930,930,40,,,100,,IGP,PCIe 4.0 x4,2023-02-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson AGX Orin 32 GB — Ampere architecture, Tegra(Ampere) generation, 32.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-agx-orin-32-gb.c4084,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson AGX Orin 64 GB,GPU,both,datacenter,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,64,LPDDR5,256,204.8,800,2048,64,0,16,2048,128,6,FP32/FP16/BF16/INT8,FP32:5.3TFLOPS;FP16/BF16:10.7TFLOPS,1300,1300,60,,,100,,IGP,PCIe 4.0 x4,2023-03-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson AGX Orin 64 GB — Ampere architecture, Tegra(Ampere) generation, 64.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-agx-orin-64-gb.c4085,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson Orin Nano 4 GB,GPU,both,workstation,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,4,LPDDR5,64,34.11,533,512,16,0,4,512,128,2,FP32/FP16/BF16/INT8,FP32:0.6TFLOPS;FP16/BF16:1.3TFLOPS,625,625,10,,,70,,IGP,PCIe 4.0 x4,2023-03-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson Orin Nano 4 GB — Ampere architecture, Tegra(Ampere) generation, 4.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-orin-nano-4-gb.c4083,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson Orin Nano 8 GB,GPU,both,workstation,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,8,LPDDR5,128,68.22,533,1024,32,0,8,1024,128,2,FP32/FP16/BF16/INT8,FP32:1.3TFLOPS;FP16/BF16:2.6TFLOPS,625,625,15,,,70,,IGP,PCIe 4.0 x4,2023-03-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson Orin Nano 8 GB — Ampere architecture, Tegra(Ampere) generation, 8.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-orin-nano-8-gb.c4082,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson Orin NX 16 GB,GPU,both,datacenter,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,16,LPDDR5,128,102.4,800,1024,32,0,8,1024,128,4,FP32/FP16/BF16/INT8,FP32:1.9TFLOPS;FP16/BF16:3.8TFLOPS,918,918,25,,,70,,IGP,PCIe 4.0 x4,2023-02-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson Orin NX 16 GB — Ampere architecture, Tegra(Ampere) generation, 16.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-orin-nx-16-gb.c4086,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson Orin NX 8 GB,GPU,both,workstation,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,8,LPDDR5,128,102.4,800,1024,32,0,8,1024,128,4,FP32/FP16/BF16/INT8,FP32:1.6TFLOPS;FP16/BF16:3.1TFLOPS,765,765,20,,,70,,IGP,PCIe 4.0 x4,2023-03-01,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson Orin NX 8 GB — Ampere architecture, Tegra(Ampere) generation, 8.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-orin-nx-8-gb.c4081,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,L20,GPU,both,datacenter,Ada Lovelace,AD102,Server Ada(Lxx),5,TSMC,609,76.3,,48,GDDR6,384,864,2250,11776,368,92,92,11776,128,96,FP64/FP32/FP16/BF16/INT8,FP64:0.9TFLOPS;FP32:59.4TFLOPS;FP16/BF16:59.4TFLOPS,1440,2520,275,600,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2023-11-16,已量产,1,AI训练/推理 / HPC,"NVIDIA L20 — Ada Lovelace architecture, Server Ada(Lxx) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l20.c4206,community,high,,1
NVIDIA,NVIDIA,foreign,AD104,L4,GPU,both,datacenter,Ada Lovelace,AD104,Server Ada(Lxx),5,TSMC,294,35.8,,24,GDDR6,192,300.1,1563,7424,240,60,60,7424,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:30.3TFLOPS;FP16/BF16:30.3TFLOPS,795,2040,72,250,None,169,,Single-slot,PCIe 4.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA L4 — Ada Lovelace architecture, Server Ada(Lxx) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/l4.c4091,community,high,,1
NVIDIA,NVIDIA,foreign,AD104,RTX 3500 Embedded Ada Generation,GPU,both,workstation,Ada Lovelace,AD104,Ada-MW(x000A),5,TSMC,294,35.8,,12,GDDR6,192,432,2250,5120,160,40,40,5120,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:23.0TFLOPS;FP16/BF16:23.0TFLOPS,1725,2250,100,300,None,,,IGP,PCIe 4.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 3500 Embedded Ada Generation — Ada Lovelace architecture, Ada-MW(x000A) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-3500-embedded-ada-generation.c4201,community,high,,1
NVIDIA,NVIDIA,foreign,AD104,RTX 3500 Mobile Ada Generation,GPU,both,workstation,Ada Lovelace,AD104,Ada-MW(x000A),5,TSMC,294,35.8,,12,GDDR6,192,432,2250,5120,160,40,40,5120,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:15.8TFLOPS;FP16/BF16:15.8TFLOPS,1110,1545,100,,None,,,IGP,PCIe 4.0 x16,2023-03-21,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 3500 Mobile Ada Generation — Ada Lovelace architecture, Ada-MW(x000A) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-3500-mobile-ada-generation.c4098,community,high,,1
NVIDIA,NVIDIA,foreign,AD103,RTX 4500 Ada Generation,GPU,both,datacenter,Ada Lovelace,AD103,Workstation Ada(x000A),5,TSMC,379,45.9,,24,GDDR6,192,432,2250,7680,240,60,60,7680,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:39.6TFLOPS;FP16/BF16:39.6TFLOPS,2070,2580,210,550,None,245,,Dual-slot,PCIe 4.0 x16,2023-08-09,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 4500 Ada Generation — Ada Lovelace architecture, Workstation Ada(x000A) generation, 24.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-4500-ada-generation.c4172,community,high,,1
AMD,AMD,foreign,Aqua Vanjaram,Radeon Instinct MI300,GPU,both,datacenter,CDNA 3.0,Aqua Vanjaram,Radeon Instinct(MIx),5,TSMC,1017,153,MCM,128,HBM3,8192,6550,1600,14080,0,0,0,14080,16,16,FP64/FP32/FP16/BF16/INT8,FP64:47.9TFLOPS;FP32:47.9TFLOPS;FP16/BF16:383.0TFLOPS,1000,1700,600,1000,2x 8-pin,267,,,PCIe 5.0 x16,2023-01-04,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI300 — CDNA 3.0 architecture, Radeon Instinct(MIx) generation, 128.0GB HBM3",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi300.c4019,community,high,,1
AMD,AMD,foreign,Aqua Vanjaram,Radeon Instinct MI300A,GPU,both,datacenter,CDNA 3.0,Aqua Vanjaram,Radeon Instinct(MIx),5,TSMC,1017,153,MCM,192,HBM3,8192,10300,2525,19456,0,0,0,19456,16,16,FP64/FP32/FP16/BF16/INT8,FP64:81.7TFLOPS;FP32:81.7TFLOPS;FP16/BF16:653.7TFLOPS,1000,2100,750,1150,None,,,OAM Module,PCIe 5.0 x16,2023-12-06,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI300A — CDNA 3.0 architecture, Radeon Instinct(MIx) generation, 192.0GB HBM3",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi300a.c4296,community,high,,1
AMD,AMD,foreign,Aqua Vanjaram,Radeon Instinct MI300X,GPU,both,datacenter,CDNA 3.0,Aqua Vanjaram,Radeon Instinct(MIx),5,TSMC,1017,153,MCM,192,HBM3,8192,10300,2525,19456,0,0,0,19456,16,16,FP64/FP32/FP16/BF16/INT8,FP64:81.7TFLOPS;FP32:81.7TFLOPS;FP16/BF16:653.7TFLOPS,1000,2100,750,1150,None,,,OAM Module,PCIe 5.0 x16,2023-12-06,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI300X — CDNA 3.0 architecture, Radeon Instinct(MIx) generation, 192.0GB HBM3",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi300x.c4179,community,high,,1
